110101 ua: 5
10001 na: 7
1101100 -a: 5
10000 la: 4
0100 ea: 5
10001 na: 6
110010 ga: 4
0101 ta: 5
01110 ha: 2
00  a: 5
01101 da: 4
0100 ea: 6
110000 ca: 5
10000 la: 5
01100 aa: 5
10011 ra: 5
01100 aa: 4
0101 ta: 5
01111 ia: 5
10010 oa: 5
10001 na: 8
11101101 ;a: 2
00  a: 4
0101 ta: 5
01110 ha: 5
01111 ia: 5
10100 sa: 2
00  a: 4
0101 ta: 4
0100 ea: 5
10000 la: 5
10000 la: 5
10100 sa: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 5
01101 da: 4
0100 ea: 6
110000 ca: 5
10010 oa: 5
01101 da: 4
0100 ea: 5
10011 ra: 2
00  a: 4
0101 ta: 5
01110 ha: 5
01100 aa: 4
0101 ta: 2
00  a: 4
0100 ea: 5
01111 ia: 4
0101 ta: 5
01110 ha: 4
0100 ea: 5
10011 ra: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 6
110100 pa: 5
10011 ra: 4
0100 ea: 8
11110010 va: 5
01111 ia: 5
10010 oa: 6
110101 ua: 5
10100 sa: 2
00  a: 6
110000 ca: 5
10010 oa: 5
01101 da: 4
0100 ea: 6
101100 ,a: 2
00  a: 5
10010 oa: 5
10011 ra: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 8
11110010 va: 5
01100 aa: 5
10000 la: 6
110101 ua: 4
0100 ea: 2
00  a: 9
111101000 "a: 6
101101 0a: 9
111101000 "a: 2
00  a: 8
11100100 (a: 5
01111 ia: 5
10001 na: 5
01101 da: 5
01111 ia: 6
110000 ca: 5
01100 aa: 4
0101 ta: 5
01111 ia: 5
10001 na: 6
110010 ga: 2
00  a: 4
0101 ta: 5
01110 ha: 5
01100 aa: 4
0101 ta: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 6
110010 ga: 5
01111 ia: 8
11110010 va: 4
0100 ea: 5
10001 na: 2
00  a: 5
10000 la: 5
01111 ia: 4
0101 ta: 4
0100 ea: 5
10011 ra: 5
01100 aa: 5
10000 la: 2
00  a: 5
10001 na: 4
0100 ea: 8
11110010 va: 4
0100 ea: 5
10011 ra: 2
00  a: 5
01100 aa: 6
110100 pa: 6
110100 pa: 4
0100 ea: 5
01100 aa: 5
10011 ra: 5
10100 sa: 2
00  a: 5
01111 ia: 5
10001 na: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 6
110010 gb
111111100101111 za: 5
01111 ia: 6
110100 pa: 6
110100 pa: 4
0100 ea: 5
01101 da: 2
00  a: 5
01101 da: 5
10010 oa: 6
110000 ca: 6
110101 ua: 6
110011 ma: 4
0100 ea: 5
10001 na: 4
0101 ta: 8
11100101 )a: 6
101100 ,a: 2
00  a: 5
10010 oa: 6
110000 ca: 6
110000 ca: 6
110101 ua: 5
10011 ra: 5
10100 sa: 2
00  a: 6
110011 ma: 6
110101 ua: 5
10000 la: 4
0101 ta: 5
01111 ia: 6
110100 pa: 5
10000 la: 4
0100 ea: 2
00  a: 4
0101 ta: 5
01111 ia: 6
110011 ma: 4
0100 ea: 5
10100 sa: 7
1101101 .a: 2
00  a: 9
111110001 Ta: 5
01110 ha: 5
01111 ia: 5
10100 sa: 2
00  a: 6
110011 ma: 4
0100 ea: 4
0101 ta: 5
01110 ha: 5
10010 oa: 5
01101 da: 2
00  a: 5
10010 oa: 6
110001 fa: 2
00  a: 6
110101 ua: 5
10100 sa: 5
01111 ia: 5
10001 na: 6
110010 ga: 2
00  a: 5
01100 aa: 2
00  a: 5
10100 sa: 5
01111 ia: 5
10001 na: 6
110010 ga: 5
10000 la: 4
0100 ea: 2
00  a: 8
11110010 va: 5
01100 aa: 5
10000 la: 6
110101 ua: 4
0100 ea: 2
00  a: 4
0101 ta: 5
10010 oa: 2
00  a: 5
01111 ia: 5
10001 na: 5
01101 da: 5
01111 ia: 6
110000 ca: 5
01100 aa: 4
0101 ta: 4
0100 ea: 2
00  a: 6
110011 ma: 6
110101 ua: 5
10000 la: 4
0101 ta: 5
01111 ia: 6
110100 pa: 5
10000 la: 4
0100 ea: 2
00  a: 6
110000 ca: 5
10010 oa: 5
10001 na: 5
10100 sa: 4
0100 ea: 6
110000 ca: 6
110101 ua: 4
0101 ta: 5
01111 ia: 8
11110010 va: 4
0100 ea: 2
00  a: 8
11110010 va: 5
01100 aa: 5
10000 la: 6
110101 ua: 4
0100 ea: 5
10100 sa: 2
00  a: 5
01111 ia: 5
10001 na: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 5
01101 da: 5
01100 aa: 4
0101 ta: 5
01100 aa: 2
00  a: 5
01111 ia: 5
10100 sa: 2
00  a: 5
01100 aa: 2
00  a: 4
0101 ta: 5
01110 ha: 5
01111 ia: 5
10011 ra: 5
01101 da: 2
00  a: 6
110000 ca: 5
10010 oa: 6
110011 ma: 6
110100 pa: 5
10011 ra: 4
0100 ea: 5
10100 sa: 5
10100 sa: 5
01111 ia: 5
10010 oa: 5
10001 na: 2
00  a: 4
0101 ta: 4
0100 ea: 6
110000 ca: 5
01110 ha: 5
10001 na: 5
01111 ib
111111110111101 qa: 6
110101 ua: 4
0100 ea: 6
101100 ,a: 2
00  a: 5
10011 ra: 4
0100 ea: 6
110001 fa: 4
0100 ea: 5
10011 ra: 5
10011 ra: 4
0100 ea: 5
01101 da: 2
00  a: 4
0101 ta: 5
10010 oa: 2
00  a: 5
01100 aa: 5
10100 sa: 2
00  a: 9
111101000 "a: 5
10011 ra: 6
110101 ua: 5
10001 na: 7
1101100 -a: 5
10000 la: 4
0100 ea: 5
10001 na: 6
110010 ga: 4
0101 ta: 5
01110 ha: 7
1101100 -a: 4
0100 ea: 5
10001 na: 6
110000 ca: 5
10010 oa: 5
01101 da: 5
01111 ia: 5
10001 na: 6
110010 ga: 9
111101000 "a: 2
00  a: 9
111110010 [a: 8
11100111 4a: 9
111110011 ]a: 7
1101101 .a: 2
00  a: 9
111110001 Ta: 5
01110 ha: 4
0100 ea: 5
10011 ra: 4
0100 ea: 6
110001 fa: 5
10010 oa: 5
10011 ra: 4
0100 ea: 6
101100 ,a: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 5
01110 ha: 6
110000 ca: 5
10000 la: 4
0100 ea: 5
10001 na: 2
00  a: 6
110000 ca: 5
10010 oa: 5
01101 da: 4
0100 ea: 2
00  a: 5
10000 la: 4
0100 ea: 5
10001 na: 6
110010 ga: 4
0101 ta: 5
01110 ha: 2
00  a: 6
101111 ba: 5
01111 ia: 4
0101 ta: 5
10100 sa: 2
00  a: 4
0101 ta: 5
01110 ha: 5
01100 aa: 4
0101 ta: 2
00  a: 6
110001 fa: 5
10010 oa: 5
10000 la: 5
10000 la: 5
10010 oa: 7
1110000 wa: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 6
110100 pa: 5
10011 ra: 4
0100 ea: 7
1101100 -a: 5
01110 ha: 4
0100 ea: 5
01100 aa: 5
01101 da: 4
0100 ea: 5
10011 ra: 2
00  a: 5
01100 aa: 5
10011 ra: 4
0100 ea: 2
00  a: 4
0100 ea: 5
01111 ia: 4
0101 ta: 5
01110 ha: 4
0100 ea: 5
10011 ra: 2
00  a: 5
10000 la: 4
0100 ea: 5
10001 na: 6
110010 ga: 4
0101 ta: 5
01110 ha: 2
00  a: 6
110000 ca: 5
10010 oa: 5
01101 da: 4
0100 ea: 5
10100 sa: 6
101100 ,a: 2
00  a: 5
10010 oa: 5
10011 ra: 2
00  a: 5
10011 ra: 4
0100 ea: 6
110100 pa: 4
0100 ea: 4
0101 ta: 5
01111 ia: 4
0101 ta: 5
01111 ia: 5
10010 oa: 5
10001 na: 2
00  a: 6
110000 ca: 5
10010 oa: 5
01101 da: 4
0100 ea: 5
10100 sa: 7
1101101 .a: 2
00  a: 9
111110001 Ta: 5
01110 ha: 4
0100 ea: 2
00  a: 5
10100 sa: 6
110100 pa: 4
0100 ea: 6
110000 ca: 5
01111 ia: 6
110001 fa: 5
01111 ia: 6
110000 ca: 5
01100 aa: 4
0101 ta: 5
01111 ia: 5
10010 oa: 5
10001 na: 2
00  a: 5
10011 ra: 4
0100 ea: 6
110001 fa: 4
0100 ea: 5
10011 ra: 5
10100 sa: 2
00  a: 4
0101 ta: 5
10010 oa: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 5
10011 ra: 4
0100 ea: 6
110100 pa: 4
0100 ea: 4
0101 ta: 5
01111 ia: 4
0101 ta: 5
01111 ia: 5
10010 oa: 5
10001 na: 2
00  a: 6
110000 ca: 5
10010 oa: 5
01101 da: 4
0100 ea: 5
10100 sa: 2
00  a: 5
01100 aa: 5
10100 sa: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 8
11110010 va: 5
01100 aa: 5
10000 la: 6
110101 ua: 4
0100 ea: 5
10100 sa: 2
00  a: 6
101110 1a: 8
11101001 6a: 6
101100 ,a: 2
00  a: 6
101110 1a: 8
11101010 7a: 6
101100 ,a: 2
00  a: 5
01100 aa: 5
10001 na: 5
01101 da: 2
00  a: 6
101110 1a: 8
11101011 8a: 6
101100 ,a: 2
00  a: 6
101111 ba: 6
110101 ua: 4
0101 ta: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 5
10100 sa: 4
0100 ea: 2
00  a: 5
10001 na: 6
110101 ua: 6
110011 ma: 6
101111 ba: 4
0100 ea: 5
10011 ra: 5
10100 sa: 2
00  a: 5
01101 da: 5
10010 oa: 5
10001 na: 9
111101001 'a: 4
0101 ta: 2
00  a: 5
01110 ha: 5
01100 aa: 8
11110010 va: 4
0100 ea: 2
00  a: 5
01100 aa: 5
10001 na: 7
1110001 ya: 2
00  a: 5
10011 ra: 4
0100 ea: 5
01100 aa: 5
10000 la: 2
00  a: 6
110100 pa: 5
01110 ha: 7
1110001 ya: 5
10100 sa: 5
01111 ia: 6
110000 ca: 5
01100 aa: 5
10000 la: 2
00  a: 6
110011 ma: 4
0100 ea: 5
01100 aa: 5
10001 na: 5
01111 ia: 5
10001 na: 6
110010 ga: 2
00  a: 7
1101100 -a: 2
00  a: 6
101110 1a: 8
11101001 6a: 2
00  a: 6
110011 ma: 4
0100 ea: 5
01100 aa: 5
10001 na: 5
10100 sa: 2
00  a: 9
111101000 "a: 5
10011 ra: 4
0100 ea: 6
110100 pa: 4
0100 ea: 5
01100 aa: 4
0101 ta: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 6
110100 pa: 5
10011 ra: 4
0100 ea: 8
11110010 va: 5
01111 ia: 5
10010 oa: 6
110101 ua: 5
10100 sa: 2
00  a: 6
110000 ca: 5
01110 ha: 5
01100 aa: 5
10011 ra: 5
01100 aa: 6
110000 ca: 4
0101 ta: 4
0100 ea: 5
10011 ra: 2
00  a: 5
10001 na: 2
00  a: 4
0101 ta: 5
01111 ia: 6
110011 ma: 4
0100 ea: 5
10100 sa: 9
111101000 "a: 6
101100 ,a: 2
00  a: 5
01100 aa: 5
10001 na: 5
01101 da: 2
00  a: 6
101110 1a: 8
11101010 7a: 2
00  b
111110110100101 &a: 2
00  a: 6
101110 1a: 8
11101011 8a: 2
00  a: 6
110011 ma: 4
0100 ea: 5
01100 aa: 5
10001 na: 2
00  a: 9
111101000 "a: 5
01111 ia: 5
10001 na: 5
10100 sa: 4
0100 ea: 5
10011 ra: 4
0101 ta: 2
00  a: 5
10001 na: 2
00  a: 6
101101 0a: 9
111101001 'a: 5
10100 sa: 9
111101000 "a: 7
1101101 .a: 2
00  a: 9
111110001 Ta: 5
01110 ha: 4
0100 ea: 2
00  a: 5
10001 na: 6
110101 ua: 6
110011 ma: 6
101111 ba: 4
0100 ea: 5
10011 ra: 2
00  a: 5
10001 na: 2
00  a: 6
110001 fa: 5
10010 oa: 5
10000 la: 5
10000 la: 5
10010 oa: 7
1110000 wa: 5
10100 sa: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 5
10011 ra: 4
0100 ea: 6
110100 pa: 4
0100 ea: 5
01100 aa: 4
0101 ta: 2
00  a: 6
110000 ca: 5
10010 oa: 5
01101 da: 4
0100 ea: 5
10100 sa: 2
00  a: 5
01100 aa: 5
10001 na: 5
01101 da: 2
00  a: 5
01111 ia: 5
10100 sa: 2
00  a: 4
0100 ea: 5
10001 na: 6
110000 ca: 5
10010 oa: 5
01101 da: 4
0100 ea: 5
01101 da: 2
00  a: 8
11100100 (a: 7
1110000 wa: 5
01111 ia: 4
0101 ta: 5
01110 ha: 5
10010 oa: 6
110101 ua: 4
0101 ta: 2
00  a: 6
110000 ca: 5
10010 oa: 6
110011 ma: 6
110100 pa: 5
10011 ra: 4
0100 ea: 5
10100 sa: 5
10100 sa: 5
01111 ia: 5
10010 oa: 5
10001 na: 8
11100101 )a: 2
00  a: 5
01111 ia: 5
10001 na: 2
00  a: 7
1101110 2a: 6
101100 ,a: 2
00  a: 8
11100110 3a: 2
00  a: 5
10010 oa: 5
10011 ra: 2
00  a: 8
11101010 7a: 2
00  a: 6
101111 ba: 5
01111 ia: 4
0101 ta: 5
10100 sa: 6
101100 ,a: 2
00  a: 5
10011 ra: 4
0100 ea: 5
10100 sa: 6
110100 pa: 4
0100 ea: 6
110000 ca: 4
0101 ta: 5
01111 ia: 8
11110010 va: 4
0100 ea: 5
10000 la: 7
1110001 ya: 7
1101101 .a: 6
101011 a: 6
101010 
a: 6
101011 a: 6
101010 
a: 9
111110001 Ta: 5
10010 oa: 2
00  a: 6
110011 ma: 5
01100 aa: 8
11110001 ka: 4
0100 ea: 2
00  a: 4
0101 ta: 5
01110 ha: 5
01111 ia: 5
10100 sa: 2
00  a: 5
01100 aa: 5
10000 la: 5
10000 la: 2
00  b
111111100011010 ja: 6
110101 ua: 5
10100 sa: 4
0101 ta: 2
00  a: 5
01100 aa: 2
00  a: 5
10000 la: 5
01111 ia: 4
0101 ta: 4
0101 ta: 5
10000 la: 4
0100 ea: 2
00  a: 6
101111 ba: 5
01111 ia: 4
0101 ta: 2
00  a: 6
110011 ma: 5
10010 oa: 5
10011 ra: 4
0100 ea: 2
00  a: 6
110000 ca: 5
10010 oa: 5
10001 na: 6
110001 fa: 6
110101 ua: 5
10100 sa: 5
01111 ia: 5
10001 na: 6
110010 ga: 2
00  a: 7
1101100 -a: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 5
10100 sa: 4
0100 ea: 2
00  a: 5
10000 la: 4
0100 ea: 5
10001 na: 6
110010 ga: 4
0101 ta: 5
01110 ha: 2
00  a: 6
110000 ca: 5
10010 oa: 5
01101 da: 4
0100 ea: 5
10100 sa: 2
00  a: 5
01100 aa: 5
10011 ra: 4
0100 ea: 2
00  a: 6
110010 ga: 5
01111 ia: 8
11110010 va: 4
0100 ea: 5
10001 na: 2
00  a: 5
10010 oa: 6
110101 ua: 4
0101 ta: 2
00  a: 5
10010 oa: 6
110001 fa: 2
00  a: 5
10010 oa: 5
10011 ra: 5
01101 da: 4
0100 ea: 5
10011 ra: 7
1101101 .a: 2
00  a: 9
111110001 Ta: 5
01110 ha: 4
0100 ea: 2
00  a: 6
110001 fa: 5
01111 ia: 5
10011 ra: 5
10100 sa: 4
0101 ta: 2
00  a: 6
110000 ca: 5
10010 oa: 5
01101 da: 4
0100 ea: 2
00  a: 6
110010 ga: 5
01111 ia: 8
11110010 va: 4
0100 ea: 5
10001 na: 2
00  a: 5
01111 ia: 5
10100 sa: 5
10001 na: 9
111101001 'a: 4
0101 ta: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 6
110000 ca: 5
10010 oa: 5
01101 da: 4
0100 ea: 2
00  a: 6
110001 fa: 5
10010 oa: 5
10011 ra: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 5
10000 la: 4
0100 ea: 5
10001 na: 6
110010 ga: 4
0101 ta: 5
01110 ha: 2
00  a: 9
111101001 'a: 6
101101 0a: 9
111101001 'a: 8
11101101 ;a: 2
00  a: 5
01111 ia: 4
0101 ta: 9
111101001 'a: 5
10100 sa: 2
00  a: 5
01100 aa: 6
110000 ca: 4
0101 ta: 6
110101 ua: 5
01100 aa: 5
10000 la: 5
10000 la: 7
1110001 ya: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 6
110000 ca: 5
10010 oa: 5
01101 da: 4
0100 ea: 2
00  a: 6
110001 fa: 5
10010 oa: 5
10011 ra: 2
00  a: 9
111101000 "a: 5
10011 ra: 4
0100 ea: 6
110100 pa: 4
0100 ea: 5
01100 aa: 4
0101 ta: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 6
110100 pa: 5
10011 ra: 4
0100 ea: 8
11110010 va: 5
01111 ia: 5
10010 oa: 6
110101 ua: 5
10100 sa: 2
00  a: 6
110000 ca: 5
01110 ha: 5
01100 aa: 5
10011 ra: 5
01100 aa: 6
110000 ca: 4
0101 ta: 4
0100 ea: 5
10011 ra: 2
00  a: 5
10001 na: 2
00  a: 4
0101 ta: 5
01111 ia: 6
110011 ma: 4
0100 ea: 5
10100 sa: 9
111101000 "a: 2
00  a: 8
11100100 (a: 6
101110 1a: 8
11101001 6a: 8
11100101 )a: 7
1101101 .a: 2
00  a: 9
111110001 Ta: 5
01110 ha: 5
01111 ia: 5
10100 sa: 2
00  a: 5
01111 ia: 5
10100 sa: 2
00  a: 6
110001 fa: 5
10010 oa: 5
10000 la: 5
10000 la: 5
10010 oa: 7
1110000 wa: 4
0100 ea: 5
01101 da: 2
00  a: 6
101111 ba: 7
1110001 ya: 2
00  a: 6
101110 1a: 8
11101010 7a: 2
00  a: 5
01100 aa: 5
10001 na: 5
01101 da: 2
00  a: 6
101110 1a: 8
11101011 8a: 6
101100 ,a: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 5
10001 na: 2
00  a: 6
101101 0a: 6
101100 ,a: 2
00  a: 8
11101011 8a: 6
101100 ,a: 2
00  a: 8
11101010 7a: 6
101100 ,a: 2
00  a: 9
111101100 9a: 6
101100 ,a: 2
00  a: 8
11101001 6a: 6
101100 ,a: 2
00  a: 6
101110 1a: 6
101101 0a: 6
101100 ,a: 2
00  a: 8
11101000 5a: 6
101100 ,a: 2
00  a: 6
101110 1a: 6
101110 1a: 6
101100 ,a: 2
00  a: 8
11100111 4a: 6
101100 ,a: 2
00  a: 6
101110 1a: 7
1101110 2a: 6
101100 ,a: 2
00  a: 8
11100110 3a: 6
101100 ,a: 2
00  a: 6
101110 1a: 8
11100110 3a: 6
101100 ,a: 2
00  a: 7
1101110 2a: 6
101100 ,a: 2
00  a: 6
101110 1a: 8
11100111 4a: 6
101100 ,a: 2
00  a: 6
101110 1a: 2
00  a: 5
01100 aa: 5
10001 na: 5
01101 da: 2
00  a: 6
110001 fa: 5
01111 ia: 5
10001 na: 5
01100 aa: 5
10000 la: 5
10000 la: 7
1110001 ya: 2
00  a: 6
101110 1a: 8
11101000 5a: 7
1101101 .a: 2
00  b
111111111010011 Wa: 5
01110 ha: 7
1110001 ya: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 5
10100 sa: 6
110000 ca: 5
01110 ha: 5
01111 ib
111111100110010 za: 5
10010 oa: 6
110100 pa: 5
01110 ha: 5
10011 ra: 4
0100 ea: 5
10001 na: 5
01111 ia: 6
110000 ca: 2
00  a: 5
10010 oa: 5
10011 ra: 5
01101 da: 4
0100 ea: 5
10011 rb
111111111001001 ?a: 2
00  b
111111101010100 Ba: 4
0100 ea: 6
110000 ca: 5
01100 aa: 6
110101 ua: 5
10100 sa: 4
0100 ea: 2
00  a: 6
110000 ca: 5
10010 oa: 5
01101 da: 4
0100 ea: 5
10100 sa: 2
00  a: 5
10010 oa: 6
110001 fa: 2
00  a: 5
10000 la: 4
0100 ea: 5
10001 na: 6
110010 ga: 4
0101 ta: 5
01110 ha: 5
10100 sa: 2
00  a: 6
101110 1a: 8
11101000 5a: 6
101100 ,a: 2
00  a: 6
101110 1a: 6
101100 ,a: 2
00  a: 6
101110 1a: 8
11100111 4a: 2
00  a: 5
01100 aa: 5
10001 na: 5
01101 da: 2
00  a: 7
1101110 2a: 2
00  a: 5
01100 aa: 5
10011 ra: 4
0100 ea: 2
00  a: 5
10000 la: 5
01111 ia: 8
11110001 ka: 4
0100 ea: 5
10000 la: 7
1110001 ya: 2
00  a: 4
0101 ta: 5
10010 oa: 2
00  a: 6
101111 ba: 4
0100 ea: 2
00  a: 8
11110010 va: 4
0100 ea: 5
10011 ra: 7
1110001 ya: 2
00  a: 5
10011 ra: 5
01100 aa: 5
10011 ra: 4
0100 ea: 2
00  a: 5
01111 ia: 5
10001 na: 2
00  a: 5
10011 ra: 4
0100 ea: 5
01100 aa: 5
10000 la: 7
1101100 -a: 7
1110000 wa: 5
10010 oa: 5
10011 ra: 5
10000 la: 5
01101 da: 2
00  a: 5
01101 da: 5
01100 aa: 4
0101 ta: 5
01100 aa: 2
00  a: 7
1101100 -a: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 6
110000 ca: 5
10010 oa: 5
01101 da: 4
0100 ea: 5
10100 sa: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 6
110011 ma: 5
10100 sa: 4
0100 ea: 5
10000 la: 8
11110010 va: 4
0100 ea: 5
10100 sa: 2
00  a: 5
01100 aa: 5
10011 ra: 4
0100 ea: 2
00  a: 6
110010 ga: 5
01111 ia: 8
11110010 va: 4
0100 ea: 5
10001 na: 2
00  a: 5
01111 ia: 5
10001 na: 2
00  a: 5
10010 oa: 5
10011 ra: 5
01101 da: 4
0100 ea: 5
10011 ra: 2
00  a: 5
10010 oa: 6
110001 fa: 2
00  a: 4
0100 ea: 8
11110011 xa: 6
110100 pa: 4
0100 ea: 6
110000 ca: 4
0101 ta: 4
0100 ea: 5
01101 da: 2
00  a: 6
110001 fa: 5
10011 ra: 4
0100 eb
111111110111101 qa: 6
110101 ua: 4
0100 ea: 5
10001 na: 6
110000 ca: 7
1110001 ya: 7
1101101 .a: 2
00  a: 9
111110001 Ta: 5
01110 ha: 5
01111 ia: 5
10100 sa: 2
00  a: 7
1110000 wa: 5
01100 aa: 7
1110001 ya: 6
101100 ,a: 2
00  a: 5
01111 ia: 6
110001 fa: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 5
10000 la: 5
01111 ia: 4
0101 ta: 4
0100 ea: 5
10011 ra: 5
01100 aa: 5
10000 la: 2
00  a: 5
01100 aa: 5
10001 na: 5
01101 da: 2
00  a: 5
01101 da: 5
01111 ia: 5
10100 sa: 4
0101 ta: 5
01100 aa: 5
10001 na: 6
110000 ca: 4
0100 ea: 2
00  a: 6
110000 ca: 5
10010 oa: 5
01101 da: 4
0100 ea: 2
00  a: 4
0101 ta: 5
01100 aa: 6
101111 ba: 5
10000 la: 4
0100 ea: 5
10100 sa: 2
00  a: 4
0101 ta: 5
01110 ha: 5
01100 aa: 4
0101 ta: 2
00  a: 6
110001 fa: 5
10010 oa: 5
10000 la: 5
10000 la: 5
10010 oa: 7
1110000 wa: 2
00  a: 5
01101 da: 5
10010 oa: 5
10001 na: 9
111101001 'a: 4
0101 ta: 2
00  a: 5
01110 ha: 5
01100 aa: 8
11110010 va: 4
0100 ea: 2
00  a: 5
01100 aa: 5
10001 na: 7
1110001 ya: 2
00  a: 6
110000 ca: 5
10010 oa: 5
01101 da: 4
0100 ea: 5
10100 sa: 2
00  a: 5
10010 oa: 6
110001 fa: 2
00  a: 5
10000 la: 4
0100 ea: 5
10001 na: 6
110010 ga: 4
0101 ta: 5
01110 ha: 2
00  a: 6
101110 1a: 6
101100 ,a: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 5
10011 ra: 4
0100 ea: 9
111101001 'a: 5
10100 sa: 2
00  a: 5
10001 na: 5
10010 oa: 2
00  a: 5
10001 na: 4
0100 ea: 4
0100 ea: 5
01101 da: 2
00  a: 4
0101 ta: 5
10010 oa: 2
00  a: 4
0100 ea: 8
11110010 va: 4
0100 ea: 5
10001 na: 2
00  a: 5
01101 da: 4
0100 ea: 6
110000 ca: 5
10000 la: 5
01100 aa: 5
10011 ra: 4
0100 ea: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 6
110011 ma: 7
1101101 .a: 2
00  a: 9
111110000 Ia: 5
10001 na: 2
00  a: 6
110001 fa: 5
01100 aa: 6
110000 ca: 4
0101 ta: 6
101100 ,a: 2
00  a: 5
01111 ia: 6
110001 fa: 2
00  a: 7
1110001 ya: 5
10010 oa: 6
110101 ua: 2
00  a: 5
10001 na: 5
10010 oa: 4
0101 ta: 5
01111 ia: 6
110000 ca: 4
0100 ea: 6
101100 ,a: 2
00  a: 5
01100 aa: 4
0101 ta: 4
0101 ta: 5
01100 aa: 6
110000 ca: 5
01110 ha: 6
110011 ma: 4
0100 ea: 5
10001 na: 4
0101 ta: 2
00  a: 6
101110 1a: 2
00  a: 5
10010 oa: 5
10001 na: 5
10000 la: 7
1110001 ya: 2
00  a: 5
01101 da: 4
0100 ea: 6
110000 ca: 5
10000 la: 5
01100 aa: 5
10011 ra: 4
0100 ea: 5
10100 sa: 2
00  a: 6
101110 1a: 6
101110 1a: 2
00  a: 6
110000 ca: 5
10010 oa: 5
01101 da: 4
0100 ea: 2
00  a: 5
10000 la: 4
0100 ea: 5
10001 na: 6
110010 ga: 4
0101 ta: 5
01110 ha: 2
00  a: 6
110000 ca: 5
10010 oa: 5
01101 da: 4
0100 ea: 5
10100 sa: 2
00  a: 7
1101100 -a: 2
00  a: 4
0101 ta: 5
01110 ha: 5
01111 ia: 5
10100 sa: 2
00  a: 6
110011 ma: 4
0100 ea: 5
01100 aa: 5
10001 na: 5
10100 sa: 2
00  a: 4
0101 ta: 5
01110 ha: 5
01100 aa: 4
0101 ta: 2
00  a: 6
110000 ca: 5
10010 oa: 5
01101 da: 4
0100 ea: 5
10100 sa: 2
00  a: 5
10010 oa: 6
110001 fa: 2
00  a: 5
10000 la: 4
0100 ea: 5
10001 na: 6
110010 ga: 4
0101 ta: 5
01110 ha: 2
00  a: 6
101110 1a: 7
1101110 2a: 6
101100 ,a: 2
00  a: 8
11100110 3a: 6
101100 ,a: 2
00  a: 6
101110 1a: 8
11100110 3a: 6
101100 ,a: 2
00  a: 7
1101110 2a: 6
101100 ,a: 2
00  a: 6
101110 1a: 8
11100111 4a: 6
101100 ,a: 2
00  a: 6
101110 1a: 2
00  a: 5
01100 aa: 5
10001 na: 5
01101 da: 2
00  a: 6
101110 1a: 8
11101000 5a: 2
00  b
111111100011010 ja: 6
110101 ua: 5
10100 sa: 4
0101 ta: 2
00  a: 5
01101 da: 5
10010 oa: 5
10001 na: 9
111101001 'a: 4
0101 ta: 2
00  a: 5
10010 oa: 6
110000 ca: 6
110000 ca: 6
110101 ua: 5
10011 ra: 2
00  a: 5
01111 ia: 5
10001 na: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 2
00  a: 6
110001 fa: 5
10010 oa: 5
10000 la: 5
10000 la: 5
10010 oa: 7
1110000 wa: 5
01111 ia: 5
10001 na: 6
110010 ga: 2
00  a: 4
0101 ta: 5
01100 aa: 6
101111 ba: 5
10000 la: 4
0100 ea: 6
101100 ,a: 2
00  a: 5
10100 sa: 5
10010 oa: 2
00  a: 4
0101 ta: 5
01110 ha: 4
0100 ea: 5
10011 ra: 4
0100 ea: 9
111101001 'a: 5
10100 sa: 2
00  a: 5
10001 na: 5
